,# Columns: time,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23,label_col
33,8250,40.67,0.47,19.75,0.43,34.0,1.41,bending
34,8500,41.0,0.82,19.0,0.71,35.0,1.41,bending
35,8750,41.0,0.89,17.75,1.09,34.2,1.47,bending
36,9000,41.5,0.5,18.0,0.0,33.0,0.0,bending
37,9250,41.67,0.47,19.5,0.5,33.75,1.3,bending
38,9500,41.25,0.83,20.25,0.43,34.25,1.3,bending
39,9750,41.0,0.82,20.33,0.47,33.75,1.3,bending
40,10000,41.5,0.5,21.0,0.0,33.75,1.3,bending
41,10250,41.5,0.5,19.25,1.3,33.0,0.0,bending
42,10500,41.5,0.5,17.75,0.83,34.5,1.5,bending
43,10750,41.5,0.5,19.0,0.71,35.25,1.3,bending
44,11000,41.5,0.5,15.5,2.18,33.0,0.0,bending
45,11250,41.75,0.43,15.0,0.0,33.5,0.87,bending
46,11500,41.75,0.43,14.75,0.43,33.0,0.0,bending
47,11750,41.75,0.43,11.75,0.43,33.75,1.3,bending
48,12000,41.75,0.43,13.75,1.09,34.5,1.5,bending
49,12250,41.5,0.5,13.5,1.5,33.75,1.3,bending
50,12500,41.5,0.5,13.33,1.25,33.0,0.0,bending
51,12750,41.5,0.5,16.25,1.3,33.0,0.0,bending
52,13000,41.75,0.43,17.75,0.43,32.5,0.5,bending
53,13250,41.75,0.43,16.0,0.71,33.0,0.0,bending
54,13500,42.0,0.0,15.0,1.0,33.0,0.0,bending
55,13750,42.0,0.0,13.5,1.12,33.0,0.0,bending
56,14000,41.75,0.43,13.0,1.22,33.0,0.0,bending
57,14250,41.75,0.43,13.25,1.09,33.0,0.0,bending
58,14500,41.5,0.5,12.25,0.43,33.0,0.0,bending
59,14750,41.67,0.47,13.0,1.0,33.0,0.0,bending
60,15000,41.5,0.5,12.5,0.87,33.0,0.0,bending
61,15250,41.5,0.5,14.5,0.5,32.75,0.43,bending
62,15500,41.33,0.47,14.67,2.49,33.75,1.3,bending
63,15750,41.5,0.5,17.5,1.5,33.0,0.0,bending
64,16000,41.5,0.5,16.5,1.12,33.75,1.3,bending
65,16250,41.75,0.43,15.25,1.09,33.0,0.0,bending
66,16500,42.0,0.0,15.75,0.83,33.0,0.0,bending
67,16750,41.75,0.43,15.75,0.43,33.0,0.0,bending
68,17000,42.0,0.0,15.0,0.0,33.0,0.0,bending
69,17250,41.75,0.43,15.33,0.47,33.0,0.0,bending
70,17500,42.0,0.0,4.0,0.0,33.0,0.0,bending
71,17750,41.75,0.43,9.5,1.8,33.0,0.0,bending
72,18000,42.0,0.0,10.67,0.47,33.0,0.0,bending
73,18250,41.5,0.5,13.0,1.0,33.75,1.3,bending
74,18500,41.5,0.5,9.0,2.16,33.0,0.0,bending
75,18750,41.75,0.43,13.5,0.87,33.0,0.0,bending
76,19000,42.0,0.0,13.5,7.23,33.0,0.0,bending
77,19250,41.75,0.43,10.0,3.08,33.0,0.0,bending
78,19500,41.67,0.47,16.33,2.62,33.75,1.3,bending
79,19750,42.0,0.0,13.5,0.87,33.0,0.0,bending
80,20000,41.75,0.43,13.0,0.71,33.0,0.0,bending
81,20250,42.0,0.0,9.25,2.68,33.0,0.0,bending
82,20500,42.0,0.0,13.75,2.17,33.0,0.0,bending
83,20750,42.0,0.0,18.0,1.22,33.75,1.3,bending
84,21000,42.0,0.0,18.25,0.43,35.25,1.3,bending
85,21250,42.0,0.0,18.0,0.0,36.0,0.0,bending
86,21500,42.0,0.0,17.0,0.82,36.0,0.0,bending
87,21750,42.0,0.0,16.0,0.71,33.75,1.3,bending
88,22000,42.0,0.0,16.5,1.12,35.0,1.41,bending
89,22250,42.0,0.0,15.75,0.83,33.75,1.3,bending
90,22500,42.0,0.0,18.0,0.0,33.75,1.3,bending
91,22750,42.0,0.0,18.0,0.0,34.75,1.09,bending
92,23000,42.0,0.0,18.0,0.0,35.0,1.22,bending
93,23250,42.0,0.0,18.0,0.0,34.5,1.5,bending
94,23500,42.0,0.0,18.0,0.0,33.67,0.94,bending
95,23750,42.0,0.0,19.5,0.5,35.25,1.3,bending
96,24000,42.0,0.0,18.0,0.0,35.75,0.43,bending
97,24250,42.0,0.0,18.0,0.0,35.0,1.41,bending
98,24500,42.0,0.0,18.0,0.0,35.0,1.41,bending
99,24750,42.0,0.0,18.0,0.0,35.25,1.3,bending
100,25000,42.0,0.0,18.0,0.0,36.0,0.0,bending
101,25250,42.0,0.0,18.75,0.83,35.25,1.3,bending
102,25500,42.0,0.0,20.25,0.43,35.0,1.22,bending
103,25750,42.0,0.0,20.25,0.43,34.25,1.3,bending
104,26000,42.0,0.0,19.5,0.5,35.75,0.43,bending
105,26250,42.0,0.0,18.75,0.43,35.0,1.22,bending
106,26500,42.0,0.0,18.0,0.0,35.0,1.41,bending
107,26750,42.0,0.0,18.0,0.0,34.0,1.41,bending
108,27000,42.0,0.0,18.0,0.0,35.25,1.3,bending
109,27250,42.0,0.0,18.0,0.0,35.25,1.3,bending
110,27500,42.0,0.0,18.0,0.0,35.25,1.3,bending
111,27750,42.0,0.0,17.75,0.43,36.0,0.0,bending
112,28000,42.33,0.47,17.5,0.5,35.0,1.41,bending
113,28250,42.0,0.0,17.67,0.47,36.0,0.0,bending
114,28500,42.0,0.0,18.0,0.0,35.25,1.3,bending
115,28750,42.0,0.0,18.0,0.0,34.5,1.5,bending
116,29000,42.0,0.0,19.0,0.71,33.75,1.3,bending
117,29250,42.0,0.0,20.0,0.0,33.75,1.3,bending
118,29500,42.0,0.0,20.0,0.71,35.0,1.22,bending
119,29750,42.0,0.0,19.0,0.0,33.67,0.94,bending
120,30000,42.0,0.0,20.4,0.8,35.4,1.2,bending
121,30250,42.0,0.0,21.0,0.0,36.0,0.0,bending
122,30500,42.0,0.0,20.6,0.49,35.4,1.2,bending
123,30750,42.0,0.0,19.33,0.47,34.0,1.41,bending
124,31000,42.0,0.0,19.5,0.5,35.75,0.43,bending
125,31250,42.0,0.0,19.75,0.43,35.0,1.41,bending
126,31500,42.0,0.0,19.5,0.5,34.5,1.5,bending
127,31750,42.0,0.0,20.5,0.5,33.75,1.3,bending
128,32000,42.0,0.0,20.67,0.47,34.5,1.5,bending
129,32250,42.0,0.0,20.25,0.43,34.5,1.5,bending
130,32500,42.0,0.0,20.0,0.0,35.25,1.3,bending
131,32750,42.0,0.0,19.75,0.43,33.75,1.3,bending
132,33000,42.0,0.0,19.25,0.43,35.25,1.3,bending
133,33250,42.0,0.0,19.0,0.0,36.0,0.0,bending
134,33500,42.0,0.0,18.5,0.5,35.25,1.3,bending
135,33750,42.0,0.0,18.75,0.43,35.25,1.3,bending
136,34000,42.0,0.0,20.0,0.0,36.0,0.0,bending
137,34250,42.0,0.0,20.33,0.47,35.33,0.94,bending
138,34500,42.0,0.0,21.0,0.0,35.0,1.41,bending
139,34750,42.0,0.0,21.0,0.0,35.0,1.22,bending
140,35000,42.0,0.0,21.0,0.0,34.5,1.5,bending
141,35250,42.0,0.0,21.0,0.0,35.25,1.3,bending
142,35500,42.0,0.0,20.5,0.5,35.0,1.41,bending
143,35750,42.0,0.0,21.0,0.0,36.0,0.0,bending
144,36000,42.0,0.0,20.5,0.5,36.0,0.0,bending
145,36250,42.0,0.0,20.25,0.43,34.75,1.3,bending
146,36500,42.0,0.0,19.75,0.43,36.0,0.0,bending
147,36750,42.0,0.0,19.5,0.5,35.25,1.3,bending
148,37000,42.0,0.0,19.75,0.43,36.0,0.0,bending
149,37250,42.0,0.0,19.5,0.5,35.25,1.3,bending
150,37500,42.0,0.0,20.0,0.71,36.0,0.0,bending
151,37750,42.0,0.0,20.0,0.0,36.0,0.0,bending
152,38000,42.0,0.0,19.33,0.47,35.0,1.41,bending
153,38250,42.0,0.0,21.0,0.0,33.0,0.0,bending
154,38500,41.0,1.22,22.5,1.12,33.5,0.87,bending
155,38750,39.0,0.82,24.0,0.0,33.0,0.0,bending
156,39000,39.0,0.0,24.0,0.0,33.0,0.0,bending
157,39250,39.0,0.0,24.0,0.0,33.0,0.0,bending
158,39500,39.0,0.0,24.0,0.0,35.75,0.43,bending
159,39750,38.75,0.43,24.0,0.0,35.25,1.3,bending
160,40000,38.75,0.43,24.0,0.0,35.25,1.3,bending
161,40250,38.5,0.5,24.0,0.0,33.75,1.3,bending
162,40500,38.5,0.5,24.0,0.0,33.75,1.3,bending
163,40750,38.0,1.0,24.0,0.0,33.0,0.0,bending
164,41000,38.25,0.83,24.0,0.0,34.0,1.41,bending
165,41250,38.5,0.5,24.0,0.0,34.0,1.41,bending
166,41500,38.5,0.5,24.0,0.0,36.0,0.0,bending
167,41750,38.67,0.47,24.0,0.0,35.0,1.41,bending
168,42000,38.75,0.43,24.0,0.0,36.0,0.0,bending
169,42250,38.5,0.5,24.75,0.43,35.25,1.3,bending
170,42500,38.33,0.47,25.67,0.94,33.0,0.0,bending
171,42750,38.75,0.43,24.0,0.0,33.75,1.3,bending
172,43000,39.0,0.0,19.25,1.64,36.0,0.0,bending
173,43250,39.0,0.0,17.75,0.43,35.25,1.3,bending
174,43500,39.5,0.5,15.25,1.79,36.0,0.0,bending
175,43750,41.25,0.43,15.0,0.71,36.0,0.0,bending
176,44000,41.75,0.43,16.0,0.0,36.0,0.0,bending
177,44250,41.25,0.83,14.75,0.43,36.0,0.0,bending
178,44500,41.5,0.5,14.25,0.43,36.0,0.0,bending
179,44750,41.25,0.83,15.5,0.5,35.25,0.83,bending
180,45000,41.25,0.83,16.0,0.0,34.5,1.5,bending
181,45250,41.0,1.0,16.0,0.0,35.25,1.3,bending
182,45500,41.5,0.5,15.25,0.43,36.0,0.0,bending
183,45750,41.25,0.83,16.0,0.0,36.0,0.0,bending
184,46000,41.0,1.0,16.0,0.0,36.0,0.0,bending
185,46250,40.5,0.5,16.0,0.0,36.0,0.0,bending
186,46500,41.0,1.0,16.0,0.0,36.0,0.0,bending
187,46750,40.67,0.47,16.0,0.0,36.0,0.0,bending
188,47000,40.5,0.5,16.0,0.0,36.0,0.0,bending
189,47250,40.75,0.83,16.25,0.43,36.0,0.0,bending
190,47500,40.67,0.94,16.0,0.0,36.0,0.0,bending
191,47750,40.5,0.5,16.0,0.0,36.0,0.0,bending
192,48000,40.5,0.5,15.67,0.47,36.0,0.0,bending
193,48250,40.5,0.5,16.0,0.0,36.0,0.0,bending
194,48500,40.75,0.83,16.0,0.0,36.0,0.0,bending
195,48750,41.0,1.0,17.0,0.0,36.0,0.0,bending
196,49000,40.75,0.83,17.0,0.0,36.0,0.0,bending
197,49250,40.75,0.83,17.0,0.0,36.0,0.0,bending
198,49500,40.5,0.5,17.0,0.0,36.0,0.0,bending
199,49750,40.5,0.5,16.75,0.43,36.0,0.0,bending
200,50000,40.5,0.5,17.0,0.0,36.0,0.0,bending
201,50250,40.5,0.5,16.33,0.47,36.0,0.0,bending
202,50500,40.75,0.83,16.67,0.47,36.0,0.0,bending
203,50750,40.5,0.5,17.0,0.0,36.0,0.0,bending
204,51000,40.5,0.5,16.67,0.47,36.0,0.0,bending
205,51250,40.67,0.47,17.0,0.0,36.0,0.0,bending
206,51500,40.25,0.83,16.75,0.43,36.0,0.0,bending
207,51750,40.33,0.47,17.0,0.0,36.0,0.0,bending
208,52000,40.5,0.5,16.67,0.47,36.0,0.0,bending
209,52250,40.0,1.0,17.0,0.0,36.0,0.0,bending
210,52500,40.25,0.83,16.75,0.43,35.25,1.3,bending
211,52750,40.5,0.5,17.0,0.71,36.0,0.0,bending
212,53000,40.5,0.5,17.0,0.0,36.0,0.0,bending
213,53250,40.5,0.5,18.0,0.0,36.0,0.0,bending
214,53500,40.25,0.83,17.25,0.83,36.0,0.0,bending
215,53750,40.67,0.47,17.0,0.0,36.0,0.0,bending
216,54000,40.5,0.5,16.75,0.43,36.0,0.0,bending
217,54250,40.5,0.5,16.0,0.0,35.25,1.3,bending
218,54500,40.67,0.47,16.75,0.83,36.0,0.0,bending
219,54750,40.67,0.47,17.25,0.83,36.0,0.0,bending
220,55000,40.25,0.83,15.25,0.83,33.75,1.3,bending
221,55250,40.33,0.47,11.33,2.49,34.5,1.5,bending
222,55500,40.25,0.83,4.0,1.22,34.5,1.5,bending
223,55750,40.0,1.0,4.0,1.0,34.25,1.3,bending
224,56000,40.25,0.83,4.25,2.17,34.5,1.5,bending
225,56250,40.25,0.83,5.75,1.3,34.5,1.5,bending
226,56500,40.5,0.5,11.0,1.87,35.75,0.43,bending
227,56750,40.5,0.5,10.25,2.28,33.75,1.3,bending
228,57000,40.0,1.0,10.25,1.92,34.5,1.5,bending
229,57250,40.0,1.0,12.0,0.71,35.5,0.87,bending
230,57500,39.33,0.47,11.33,0.47,36.0,0.0,bending
231,57750,40.0,1.0,9.33,3.09,34.0,1.41,bending
232,58000,40.0,0.71,9.25,2.68,33.75,1.3,bending
233,58250,40.0,1.0,12.0,0.0,33.75,1.3,bending
234,58500,39.33,0.47,10.0,1.87,34.0,1.41,bending
235,58750,39.0,0.0,15.33,3.09,36.0,0.0,bending
236,59000,39.0,0.0,18.0,0.0,36.0,0.0,bending
237,59250,39.0,0.0,18.0,0.0,36.0,0.0,bending
238,59500,39.71,0.8,18.92,2.93,36.17,0.37,bending
239,59750,39.71,0.8,18.92,2.93,36.17,0.37,bending
240,60000,39.5,1.12,22.0,0.82,36.67,0.94,bending
241,60250,37.25,1.3,24.0,0.0,37.5,1.5,bending
242,60500,38.5,0.5,22.0,1.22,37.0,1.0,bending
243,60750,38.75,0.43,21.75,0.83,35.25,1.3,bending
244,61000,39.0,0.0,19.75,1.64,32.75,0.43,bending
245,61250,39.0,0.0,15.5,4.27,33.75,1.92,bending
246,61500,39.25,0.43,22.33,0.94,36.33,0.47,bending
247,61750,39.5,0.5,24.0,0.0,36.75,0.83,bending
248,62000,39.25,0.43,15.5,1.12,33.5,1.5,bending
249,62250,39.33,0.47,19.5,4.39,37.0,0.82,bending
250,62500,39.5,0.5,22.0,2.12,36.25,0.43,bending
251,62750,39.0,0.0,17.0,1.22,36.0,0.0,bending
252,63000,39.33,0.47,17.0,0.0,36.0,0.0,bending
253,63250,40.5,0.5,17.75,0.43,36.0,0.0,bending
254,63500,39.8,0.75,15.0,1.1,35.25,1.3,bending
255,63750,39.33,0.47,12.5,2.5,36.75,0.83,bending
256,64000,39.25,0.43,19.25,1.3,37.0,1.0,bending
257,64250,39.0,0.0,18.5,2.29,37.0,1.0,bending
258,64500,39.0,0.0,13.5,0.5,36.0,0.0,bending
259,64750,39.25,0.43,15.0,2.12,36.25,0.43,bending
260,65000,40.25,0.83,16.0,1.22,36.5,0.5,bending
261,65250,40.75,0.83,11.67,2.36,36.0,0.0,bending
262,65500,39.75,0.83,12.75,1.3,36.25,0.43,bending
263,65750,39.5,0.5,12.0,2.45,36.0,0.0,bending
264,66000,39.5,0.5,10.5,2.96,36.25,0.43,bending
265,66250,39.25,0.43,15.25,1.79,35.25,1.3,bending
266,66500,39.67,0.47,14.5,1.12,36.0,0.0,bending
267,66750,39.5,0.5,9.25,4.55,36.0,0.0,bending
268,67000,39.33,0.47,8.0,3.27,36.0,0.0,bending
269,67250,39.33,0.47,15.0,0.82,36.0,0.0,bending
270,67500,39.75,0.43,18.25,0.83,36.0,0.0,bending
271,67750,40.0,1.0,16.75,1.3,36.0,0.0,bending
272,68000,40.25,0.83,17.5,1.8,34.5,1.5,bending
273,68250,40.5,0.5,19.33,0.47,34.5,1.5,bending
274,68500,40.0,1.0,18.33,0.47,35.0,1.41,bending
275,68750,39.5,0.5,20.33,0.94,36.0,0.0,bending
276,69000,39.33,0.47,22.2,1.47,36.6,0.8,bending
277,69250,39.0,0.0,24.0,0.0,37.33,0.94,bending
278,69500,38.5,0.5,24.0,0.0,36.5,0.5,bending
279,69750,38.5,0.5,23.5,0.5,36.5,0.5,bending
280,70000,39.0,0.0,24.0,0.0,36.75,0.83,bending
281,70250,38.33,0.47,20.67,2.36,36.0,0.0,bending
282,70500,38.0,1.0,14.25,1.3,36.0,0.0,bending
283,70750,38.25,0.83,16.25,1.92,36.25,0.43,bending
284,71000,38.5,0.5,17.75,1.79,36.0,0.0,bending
285,71250,38.0,1.0,12.25,1.09,36.0,0.0,bending
286,71500,38.5,0.5,17.25,2.49,36.25,0.43,bending
287,71750,38.5,0.5,23.75,0.43,36.75,0.83,bending
288,72000,39.0,0.0,24.25,0.43,37.0,1.0,bending
289,72250,39.0,0.0,23.67,0.47,36.67,0.94,bending
290,72500,39.0,0.0,19.5,1.12,36.25,0.43,bending
291,72750,39.0,0.0,21.25,1.79,36.25,0.43,bending
292,73000,39.0,0.0,22.25,1.3,35.5,0.87,bending
293,73250,39.0,0.0,19.67,1.25,36.0,0.0,bending
294,73500,39.0,0.0,21.25,0.43,36.25,0.43,bending
295,73750,39.0,0.0,23.5,0.5,36.67,0.47,bending
296,74000,39.25,0.43,20.33,0.94,36.0,0.0,bending
297,74250,39.0,0.0,20.0,1.0,36.33,0.47,bending
298,74500,39.0,0.0,23.5,0.5,36.67,0.94,bending
299,74750,39.0,0.0,24.0,0.0,37.0,1.0,bending
300,75000,39.0,0.0,24.0,0.0,37.0,1.0,bending
301,75250,39.0,0.0,22.67,1.25,36.33,0.47,bending
302,75500,38.75,0.43,24.0,0.0,36.75,0.83,bending
303,75750,39.0,0.0,25.25,0.83,37.5,1.5,bending
304,76000,39.25,0.43,24.0,0.0,37.0,1.0,bending
305,76250,39.25,0.43,24.75,0.83,36.5,0.5,bending
306,76500,39.0,0.0,26.5,0.5,36.5,0.5,bending
307,76750,38.5,0.5,27.25,0.43,36.75,0.83,bending
308,77000,38.5,0.5,27.0,0.71,37.25,1.3,bending
309,77250,39.0,0.0,24.75,2.28,37.75,1.3,bending
310,77500,39.0,0.0,16.25,1.64,36.75,0.83,bending
311,77750,39.0,0.0,12.25,2.59,36.0,0.0,bending
312,78000,38.5,0.5,12.0,0.0,36.25,0.43,bending
313,78250,38.25,0.83,14.0,1.58,36.0,0.0,bending
314,78500,38.75,0.43,13.0,1.22,36.25,0.43,bending
315,78750,39.0,0.0,18.5,1.5,36.5,0.87,bending
316,79000,39.0,0.0,22.0,0.71,37.0,1.0,bending
317,79250,39.5,0.5,21.25,0.43,37.0,1.0,bending
318,79500,39.5,0.5,21.75,0.43,37.0,1.0,bending
319,79750,39.5,0.5,23.5,0.87,37.75,1.3,bending
320,80000,39.5,0.5,23.33,0.47,37.67,0.94,bending
321,80250,39.5,0.5,23.75,0.43,37.75,1.3,bending
322,80500,39.0,0.0,21.0,0.71,37.25,1.3,bending
323,80750,39.33,0.47,22.0,1.22,37.33,0.94,bending
324,81000,39.0,0.0,25.0,0.82,37.33,1.25,bending
325,81250,39.0,0.0,24.0,0.0,37.5,1.12,bending
326,81500,39.33,0.47,25.33,1.25,37.25,1.3,bending
327,81750,39.0,0.0,25.25,1.09,38.0,1.0,bending
328,82000,39.0,0.0,24.0,0.71,38.25,0.83,bending
329,82250,39.0,0.0,19.0,1.73,37.0,0.71,bending
330,82500,39.0,0.0,18.5,0.5,36.75,0.83,bending
331,82750,39.0,0.0,21.75,2.49,38.0,1.22,bending
332,83000,39.25,0.43,24.0,0.0,37.5,1.5,bending
333,83250,39.0,0.0,21.67,1.7,37.0,0.82,bending
334,83500,39.25,0.43,15.0,0.0,36.0,0.0,bending
335,83750,39.0,0.0,19.0,2.74,36.5,0.87,bending
336,84000,39.0,0.0,22.0,1.22,37.0,1.0,bending
337,84250,39.0,0.0,20.0,5.34,38.0,0.82,bending
338,84500,39.0,0.0,15.25,2.17,36.5,0.5,bending
339,84750,39.0,0.0,21.0,1.87,36.5,0.5,bending
340,85000,39.0,0.0,24.0,0.0,37.25,1.3,bending
341,85250,39.0,0.0,25.25,0.43,37.75,1.3,bending
342,85500,39.0,0.0,23.5,0.87,36.25,0.43,bending
343,85750,39.25,0.43,24.0,0.0,36.25,0.43,bending
344,86000,39.5,0.5,23.75,0.43,36.0,0.0,bending
345,86250,39.0,0.0,23.75,0.43,36.0,0.0,bending
346,86500,39.5,0.5,23.25,0.43,36.0,0.0,bending
347,86750,39.5,0.5,23.25,0.43,36.0,0.0,bending
348,87000,39.25,0.43,23.33,0.47,36.0,0.0,bending
349,87250,39.25,0.43,24.0,0.0,36.33,0.47,bending
350,87500,39.0,0.0,23.75,0.43,36.5,0.5,bending
351,87750,39.67,0.47,24.0,0.0,37.0,0.82,bending
352,88000,39.5,0.5,24.0,0.0,36.5,0.5,bending
353,88250,39.25,0.43,18.5,4.33,34.5,1.5,bending
354,88500,39.0,0.0,21.67,0.94,32.75,0.43,bending
355,88750,39.25,0.43,19.75,2.95,32.75,0.43,bending
356,89000,38.75,0.43,22.0,1.22,33.0,0.0,bending
357,89250,39.0,0.0,14.75,3.7,36.0,1.87,bending
358,89500,39.25,0.43,8.75,1.64,35.5,1.5,bending
359,89750,39.0,0.0,12.5,1.5,33.0,0.0,bending
360,90000,39.0,0.0,10.5,1.66,36.0,1.87,bending
361,90250,39.25,0.43,14.0,4.64,36.0,0.0,bending
362,90500,39.0,0.0,20.75,0.43,36.25,0.43,bending
363,90750,39.0,0.0,18.33,2.49,35.25,1.3,bending
364,91000,39.0,0.0,15.5,4.39,34.5,1.5,bending
365,91250,39.0,0.0,14.0,1.58,33.75,1.3,bending
366,91500,39.25,0.43,11.5,5.5,36.0,0.0,bending
367,91750,39.25,0.43,15.25,1.09,36.5,0.5,bending
368,92000,39.33,0.47,16.75,1.3,36.33,0.47,bending
369,92250,39.25,0.43,12.75,3.77,36.5,0.5,bending
370,92500,39.75,0.83,21.0,0.0,37.0,1.22,bending
371,92750,39.67,0.47,16.75,1.3,35.33,1.7,bending
372,93000,39.0,0.0,17.75,2.28,36.0,0.0,bending
373,93250,40.75,1.09,20.75,1.09,35.25,1.3,bending
374,93500,40.67,1.25,20.67,1.7,33.0,0.0,bending
375,93750,39.75,0.83,18.75,0.83,32.75,0.43,bending
376,94000,39.0,0.0,16.75,1.3,32.0,0.0,bending
377,94250,39.25,0.43,19.0,1.0,32.5,0.5,bending
378,94500,39.75,0.83,18.25,0.43,33.0,0.0,bending
379,94750,39.6,0.49,13.0,2.97,32.75,0.43,bending
380,95000,39.33,0.47,9.67,2.62,32.5,0.5,bending
381,95250,39.25,0.43,9.67,1.7,31.75,0.43,bending
382,95500,39.25,0.43,12.75,0.83,32.0,0.0,bending
383,95750,39.0,0.0,11.75,1.79,32.0,0.0,bending
384,96000,39.0,0.0,11.0,2.74,32.25,0.43,bending
385,96250,39.5,0.5,13.75,1.09,32.75,0.43,bending
386,96500,39.75,0.83,14.75,0.43,32.5,0.5,bending
387,96750,39.25,0.43,13.5,1.12,32.25,0.43,bending
388,97000,39.5,0.5,16.75,1.64,32.25,0.43,bending
389,97250,39.25,0.43,17.0,1.22,33.0,0.0,bending
390,97500,39.25,0.83,21.5,0.87,34.5,1.5,bending
391,97750,38.75,0.43,22.0,0.71,35.0,1.22,bending
392,98000,39.25,0.43,22.75,1.09,35.25,1.3,bending
393,98250,38.33,0.47,16.33,1.7,34.5,1.5,bending
394,98500,39.25,0.43,21.25,2.68,32.75,0.43,bending
395,98750,39.0,0.71,22.0,0.71,33.0,0.0,bending
396,99000,38.5,0.5,21.25,0.43,33.0,0.0,bending
397,99250,38.75,0.43,22.0,0.0,33.0,0.0,bending
398,99500,39.75,0.83,23.33,0.94,31.33,0.47,bending
399,99750,40.5,0.5,23.5,0.5,30.5,0.5,bending
400,100000,41.0,0.71,21.0,0.0,30.0,0.0,bending
401,100250,42.0,0.0,23.33,0.47,30.5,0.5,bending
402,100500,44.0,0.82,26.25,1.92,31.0,0.0,bending
403,100750,45.0,0.0,29.5,0.5,30.0,0.0,bending
404,101000,45.0,0.0,27.5,0.5,30.0,0.0,bending
405,101250,44.67,0.47,25.67,0.47,30.0,0.0,bending
406,101500,42.75,1.3,23.75,1.48,29.75,0.43,bending
407,101750,42.0,0.0,21.67,0.47,29.67,0.47,bending
408,102000,42.0,0.0,22.5,0.5,30.0,0.0,bending
409,102250,42.0,0.0,24.0,0.0,29.75,0.43,bending
410,102500,42.0,0.0,22.5,0.5,29.75,0.43,bending
411,102750,42.0,0.0,21.0,0.0,30.0,0.0,bending
412,103000,42.0,0.0,22.5,1.12,29.75,0.43,bending
413,103250,42.5,0.5,23.25,0.43,30.0,0.0,bending
414,103500,42.25,0.43,22.5,1.5,29.25,0.83,bending
415,103750,42.0,0.0,21.0,0.0,29.33,0.47,bending
416,104000,42.0,0.0,21.75,0.43,30.0,0.0,bending
417,104250,42.0,0.0,21.5,0.5,30.0,0.0,bending
418,104500,42.0,0.0,21.5,0.5,30.0,0.0,bending
419,104750,42.0,0.0,21.25,0.43,30.0,0.0,bending
420,105000,42.0,0.0,19.0,0.0,29.67,0.47,bending
421,105250,42.0,0.0,19.25,0.43,29.5,0.5,bending
422,105500,42.0,0.0,19.25,0.43,29.75,0.43,bending
423,105750,42.0,0.0,18.75,0.43,29.5,0.5,bending
424,106000,42.0,0.0,19.67,0.47,29.75,0.43,bending
425,106250,42.0,0.0,20.0,0.0,30.0,0.0,bending
426,106500,42.0,0.0,19.75,0.43,30.0,0.0,bending
427,106750,42.0,0.0,19.0,0.0,30.0,0.0,bending
428,107000,42.0,0.0,18.75,0.43,30.0,0.0,bending
429,107250,42.0,0.0,18.33,0.47,30.0,0.0,bending
430,107500,41.5,0.5,20.25,0.83,30.5,0.5,bending
431,107750,41.25,0.83,20.0,3.08,30.75,1.3,bending
432,108000,41.75,0.43,20.5,1.12,34.5,1.5,bending
433,108250,41.5,0.5,18.33,0.47,33.0,0.0,bending
