,# Columns: time,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23,label_col
74,18500,42.0,0.0,16.5,0.87,30.0,0.0,bending
75,18750,42.0,0.0,12.5,2.29,30.0,0.0,bending
76,19000,42.0,0.0,13.0,1.41,30.0,0.0,bending
77,19250,42.0,0.0,14.25,1.48,30.0,0.0,bending
78,19500,42.0,0.0,15.75,1.92,30.0,0.0,bending
79,19750,42.0,0.0,18.0,0.0,30.0,0.0,bending
80,20000,42.0,0.0,17.25,0.83,30.0,0.0,bending
81,20250,42.0,0.0,17.25,1.79,29.75,0.43,bending
82,20500,42.0,0.0,17.5,0.5,30.0,0.0,bending
83,20750,42.0,0.0,18.0,0.0,30.0,0.0,bending
84,21000,42.0,0.0,15.5,1.12,30.0,0.0,bending
85,21250,42.67,0.47,13.67,2.49,30.25,0.43,bending
86,21500,44.5,0.5,17.0,1.22,28.0,1.22,bending
87,21750,45.0,0.0,13.0,1.0,26.5,0.87,bending
88,22000,45.0,0.0,13.0,1.58,25.25,1.3,bending
89,22250,43.75,1.09,12.5,0.87,22.25,1.3,bending
90,22500,42.75,0.83,15.0,0.0,18.75,0.83,bending
91,22750,42.0,0.0,12.5,1.5,17.5,0.5,bending
92,23000,41.5,0.5,11.25,0.83,14.5,0.87,bending
93,23250,42.0,0.0,14.25,0.83,15.5,1.8,bending
94,23500,42.0,0.0,15.0,0.0,18.33,0.47,bending
95,23750,42.0,0.0,14.5,0.5,20.75,0.43,bending
96,24000,42.0,0.0,18.5,1.12,16.0,1.41,bending
97,24250,42.0,0.0,17.25,0.83,15.75,0.83,bending
98,24500,42.0,0.0,15.75,0.43,13.0,0.71,bending
99,24750,42.0,0.0,14.0,0.82,14.25,1.3,bending
100,25000,42.0,0.0,13.0,0.71,18.25,2.17,bending
101,25250,42.25,0.43,12.0,0.0,21.25,0.43,bending
102,25500,42.25,0.43,12.5,0.5,22.0,0.71,bending
103,25750,42.25,0.43,13.0,0.0,21.5,0.5,bending
104,26000,42.75,0.83,13.5,0.5,22.5,0.5,bending
105,26250,43.0,0.71,12.5,0.5,22.75,0.43,bending
106,26500,42.5,0.5,12.25,0.43,22.25,0.43,bending
107,26750,43.0,1.0,12.0,0.0,23.0,0.0,bending
108,27000,43.5,0.5,11.5,0.87,23.5,0.5,bending
109,27250,43.67,0.47,12.0,0.0,23.33,0.47,bending
110,27500,43.5,0.5,14.0,1.0,22.75,0.43,bending
111,27750,43.5,0.5,15.75,0.83,21.25,0.43,bending
112,28000,43.67,0.47,17.33,0.47,21.0,0.0,bending
113,28250,44.5,0.5,18.0,0.0,21.0,0.0,bending
114,28500,44.25,0.43,17.0,0.71,21.67,0.47,bending
115,28750,44.0,0.71,16.25,0.43,22.0,0.71,bending
116,29000,43.75,0.43,16.25,0.43,21.5,0.5,bending
117,29250,43.75,0.43,15.0,0.0,21.25,0.43,bending
118,29500,43.75,0.43,15.0,0.0,21.33,0.47,bending
119,29750,43.75,0.43,16.0,0.71,22.0,0.71,bending
120,30000,44.33,0.47,15.33,0.47,22.67,0.47,bending
121,30250,44.5,0.5,16.0,0.71,22.5,1.12,bending
122,30500,44.33,0.47,15.5,0.5,22.5,0.5,bending
123,30750,44.5,0.5,15.0,0.0,23.5,0.5,bending
124,31000,44.5,0.5,15.25,0.43,23.5,0.5,bending
125,31250,44.5,0.5,15.0,0.0,23.5,0.5,bending
126,31500,44.5,0.5,13.75,1.3,25.5,0.87,bending
127,31750,44.5,0.5,10.25,1.09,24.75,0.83,bending
128,32000,44.5,0.5,11.25,0.83,22.75,1.3,bending
129,32250,44.5,0.5,6.5,0.5,24.25,0.43,bending
130,32500,44.25,0.43,11.25,1.3,24.25,0.43,bending
131,32750,43.75,0.83,15.0,0.0,21.67,0.94,bending
132,33000,43.5,0.5,12.0,1.41,23.25,0.43,bending
133,33250,43.0,0.71,11.5,0.87,21.5,0.87,bending
134,33500,42.67,0.47,11.75,0.43,21.33,0.47,bending
135,33750,42.33,0.47,10.25,1.09,21.0,0.0,bending
136,34000,42.0,0.0,12.5,1.12,23.25,0.43,bending
137,34250,42.0,0.0,15.33,0.47,21.25,0.43,bending
138,34500,42.75,0.43,17.25,0.83,21.0,0.0,bending
139,34750,43.5,0.5,18.0,0.0,21.0,0.0,bending
140,35000,43.5,0.5,17.75,0.43,21.5,0.5,bending
141,35250,43.5,0.5,17.67,0.47,21.67,0.94,bending
142,35500,44.5,0.5,16.75,0.83,23.0,0.71,bending
143,35750,43.67,0.47,16.0,0.0,23.67,0.47,bending
144,36000,43.5,0.5,15.0,0.0,23.75,0.43,bending
145,36250,43.33,0.47,15.0,0.0,23.5,0.5,bending
146,36500,43.33,0.47,14.67,0.47,24.0,0.0,bending
147,36750,43.5,0.5,15.0,0.0,24.0,0.0,bending
148,37000,43.75,0.43,14.25,0.43,23.75,0.43,bending
149,37250,44.25,0.43,14.0,0.0,24.0,0.0,bending
150,37500,44.0,0.71,14.5,0.5,24.0,0.0,bending
151,37750,43.75,0.43,15.0,0.0,23.75,0.43,bending
152,38000,44.25,0.83,15.0,0.0,24.0,0.0,bending
153,38250,44.25,0.43,15.0,0.0,24.0,0.0,bending
154,38500,44.5,0.5,16.5,1.5,23.0,1.22,bending
155,38750,44.5,0.5,17.0,1.0,22.75,1.3,bending
156,39000,44.75,0.43,15.75,0.43,24.0,0.0,bending
157,39250,44.5,0.5,16.5,0.5,24.0,0.0,bending
158,39500,44.67,0.47,15.25,0.43,24.0,0.0,bending
159,39750,44.5,0.5,17.0,1.0,24.0,0.0,bending
160,40000,44.75,0.43,17.75,0.43,24.0,0.0,bending
161,40250,44.33,0.47,18.0,0.0,24.0,0.0,bending
162,40500,44.5,0.5,18.0,0.0,23.5,0.5,bending
163,40750,44.5,0.5,17.0,1.22,22.75,0.83,bending
164,41000,44.0,0.71,13.0,1.22,23.25,0.83,bending
165,41250,42.25,0.43,15.25,1.79,24.0,0.71,bending
166,41500,42.25,0.43,18.0,2.12,20.5,1.5,bending
167,41750,43.0,0.71,18.33,0.47,20.0,1.41,bending
168,42000,44.25,0.43,18.5,0.5,18.75,1.3,bending
169,42250,44.5,0.5,18.25,0.43,18.0,0.0,bending
170,42500,44.67,0.47,16.25,1.64,24.0,0.0,bending
171,42750,44.0,0.71,17.5,1.12,23.0,2.12,bending
172,43000,43.67,0.47,23.33,0.94,23.5,0.5,bending
173,43250,44.5,0.5,23.0,1.22,22.75,0.83,bending
174,43500,44.5,0.5,23.0,0.71,23.75,0.43,bending
175,43750,44.5,0.5,21.5,1.12,24.0,0.0,bending
176,44000,45.0,0.0,17.75,0.43,23.75,0.43,bending
177,44250,44.75,0.43,18.0,0.0,22.5,0.5,bending
178,44500,44.75,0.43,18.25,0.43,22.25,0.83,bending
179,44750,45.0,0.0,21.0,0.0,22.75,0.83,bending
180,45000,45.0,0.0,20.75,0.43,23.0,0.0,bending
181,45250,45.0,0.0,18.25,0.43,21.0,0.0,bending
182,45500,45.0,0.0,18.67,0.47,21.0,0.0,bending
183,45750,45.0,0.0,18.75,0.43,21.25,0.43,bending
184,46000,44.75,0.43,19.0,0.0,21.0,0.0,bending
185,46250,45.0,0.0,19.0,0.0,21.0,0.0,bending
186,46500,45.0,0.0,18.5,0.5,21.0,0.0,bending
187,46750,45.0,0.0,18.25,0.43,20.75,0.43,bending
188,47000,45.0,0.0,18.25,0.43,20.75,0.43,bending
189,47250,45.0,0.0,18.0,0.0,20.5,0.5,bending
190,47500,45.0,0.0,18.0,0.0,21.0,0.0,bending
191,47750,44.5,0.5,18.0,0.0,21.0,0.0,bending
192,48000,44.5,0.5,18.0,0.0,21.0,0.0,bending
193,48250,44.5,0.5,18.0,0.0,20.75,0.43,bending
194,48500,44.5,0.5,18.0,0.0,20.0,0.71,bending
195,48750,44.67,0.47,18.0,0.0,19.67,1.25,bending
196,49000,44.5,0.5,18.0,0.0,19.25,0.83,bending
197,49250,44.33,0.47,18.0,0.0,19.75,0.83,bending
198,49500,44.5,0.5,18.0,0.0,20.0,0.71,bending
199,49750,44.5,0.5,18.0,0.0,19.5,0.5,bending
200,50000,44.5,0.5,18.0,0.0,19.25,0.83,bending
201,50250,44.5,0.5,18.0,0.0,19.25,1.09,bending
202,50500,44.5,0.5,18.0,0.0,19.0,0.71,bending
203,50750,44.5,0.5,18.0,0.0,19.0,0.71,bending
204,51000,44.5,0.5,18.0,0.0,19.0,0.71,bending
205,51250,44.5,0.5,18.0,0.0,19.0,0.0,bending
206,51500,44.5,0.5,18.0,0.0,18.75,0.43,bending
207,51750,45.0,0.0,18.0,0.0,19.0,0.82,bending
208,52000,44.75,0.43,18.0,0.0,19.25,0.43,bending
209,52250,45.0,0.0,18.0,0.0,19.5,0.5,bending
210,52500,45.0,0.0,18.25,0.43,19.67,1.25,bending
211,52750,45.0,0.0,18.0,0.0,20.0,0.71,bending
212,53000,45.0,0.0,18.0,0.0,19.0,1.0,bending
213,53250,45.0,0.0,18.0,0.0,19.25,0.83,bending
214,53500,44.67,0.47,18.0,0.0,18.25,0.43,bending
215,53750,44.75,0.43,18.0,0.0,18.67,0.94,bending
216,54000,45.0,0.0,18.25,0.43,18.25,0.43,bending
217,54250,45.0,0.0,18.0,0.0,18.25,0.43,bending
218,54500,44.75,0.43,18.0,0.0,18.0,0.0,bending
219,54750,45.0,0.0,18.0,0.0,18.33,0.47,bending
220,55000,45.0,0.0,18.0,0.0,18.33,0.47,bending
221,55250,45.0,0.0,18.0,0.0,18.0,0.0,bending
222,55500,45.0,0.0,18.0,0.0,18.0,0.0,bending
223,55750,45.0,0.0,18.0,0.0,18.25,0.43,bending
224,56000,45.0,0.0,18.0,0.0,18.25,0.43,bending
225,56250,45.0,0.0,18.0,0.0,18.0,0.0,bending
226,56500,45.0,0.0,18.0,0.0,18.5,0.87,bending
227,56750,45.0,0.0,19.0,0.71,18.5,0.5,bending
228,57000,45.0,0.0,20.25,0.43,18.5,0.5,bending
229,57250,45.0,0.0,20.75,0.43,18.5,0.5,bending
230,57500,44.5,0.5,21.0,0.0,18.33,0.47,bending
231,57750,44.5,0.5,21.0,0.0,18.25,0.43,bending
232,58000,44.5,0.5,21.0,0.0,18.0,0.0,bending
233,58250,44.67,0.47,21.0,0.0,18.0,0.0,bending
234,58500,43.5,0.5,20.0,0.71,17.5,0.5,bending
235,58750,42.0,0.0,17.75,1.09,16.5,0.5,bending
236,59000,38.75,1.09,14.25,0.83,16.25,1.09,bending
237,59250,36.67,0.94,13.67,0.47,18.5,0.87,bending
238,59500,39.25,0.43,16.0,0.71,16.75,0.83,bending
239,59750,43.25,1.3,18.0,1.87,18.0,0.71,bending
240,60000,46.25,0.83,22.5,0.87,19.25,1.92,bending
241,60250,46.75,0.43,22.25,0.83,19.25,1.09,bending
242,60500,47.0,0.0,24.0,0.0,22.25,1.09,bending
243,60750,47.5,0.5,22.5,1.12,23.75,0.43,bending
244,61000,47.5,0.5,20.75,1.09,22.0,1.22,bending
245,61250,47.5,0.5,18.0,0.0,24.67,0.94,bending
246,61500,47.5,0.5,18.6,0.8,24.0,0.0,bending
247,61750,47.75,0.43,19.0,0.82,24.0,0.0,bending
248,62000,48.0,0.0,18.0,0.0,24.0,0.0,bending
249,62250,47.75,0.43,18.0,0.0,24.0,0.0,bending
250,62500,48.0,0.0,18.75,0.43,24.0,0.0,bending
251,62750,48.0,0.0,18.75,0.83,24.0,0.0,bending
252,63000,48.0,0.0,18.5,0.5,25.25,0.83,bending
253,63250,48.0,0.0,19.25,0.43,25.25,0.83,bending
254,63500,48.0,0.0,18.67,0.47,25.5,0.5,bending
255,63750,47.75,0.43,18.25,0.43,25.5,1.12,bending
256,64000,46.75,1.09,18.0,0.0,24.0,0.71,bending
257,64250,44.5,1.5,15.75,2.49,21.25,0.43,bending
258,64500,42.0,0.0,12.75,0.43,20.75,0.43,bending
259,64750,42.5,0.5,17.75,1.09,20.25,0.83,bending
260,65000,44.5,0.5,22.5,1.66,18.75,1.3,bending
261,65250,44.5,0.5,22.25,0.83,21.75,1.3,bending
262,65500,43.75,0.83,19.0,2.16,22.33,1.25,bending
263,65750,43.5,0.5,17.5,0.5,24.5,0.87,bending
264,66000,44.33,0.47,16.0,1.0,24.33,0.47,bending
265,66250,43.4,0.49,11.25,0.83,24.2,0.4,bending
266,66500,43.67,0.47,7.33,2.36,24.0,0.0,bending
267,66750,44.5,0.5,7.75,0.83,25.0,1.0,bending
268,67000,45.0,0.0,5.0,0.82,24.75,0.83,bending
269,67250,45.0,0.0,5.0,1.0,24.0,0.0,bending
270,67500,45.0,0.0,1.5,0.5,24.25,0.43,bending
271,67750,45.0,0.0,3.0,0.0,24.0,0.0,bending
272,68000,45.0,0.0,4.5,2.5,24.0,0.0,bending
273,68250,44.75,0.43,6.0,1.58,24.0,0.0,bending
274,68500,44.5,0.5,7.0,1.22,24.0,0.0,bending
275,68750,43.5,0.5,6.33,0.94,24.0,0.0,bending
276,69000,44.25,0.43,10.0,0.71,24.0,0.0,bending
277,69250,44.0,0.82,10.75,0.83,23.67,0.47,bending
278,69500,43.5,0.5,12.0,0.0,22.5,0.5,bending
279,69750,43.33,0.47,13.33,0.47,21.5,0.5,bending
280,70000,43.5,0.5,14.5,0.5,21.5,0.5,bending
281,70250,43.5,0.5,12.75,1.48,22.75,1.09,bending
282,70500,43.5,0.5,13.5,0.87,22.0,0.71,bending
283,70750,43.5,0.5,14.67,0.47,21.75,0.83,bending
284,71000,43.5,0.5,15.0,0.0,21.5,0.5,bending
285,71250,43.75,0.43,14.75,0.43,22.0,1.0,bending
286,71500,43.5,0.5,15.0,0.0,22.25,0.83,bending
287,71750,44.0,0.0,15.0,0.0,21.75,0.83,bending
288,72000,44.25,0.43,15.0,0.0,22.67,0.47,bending
289,72250,43.75,0.43,14.0,1.0,23.0,0.71,bending
290,72500,44.25,0.43,13.0,0.71,23.75,0.43,bending
291,72750,44.33,0.47,14.25,0.43,24.0,0.0,bending
292,73000,44.5,0.5,14.25,0.83,24.0,0.0,bending
293,73250,44.2,0.4,15.0,0.0,23.4,0.49,bending
294,73500,44.0,0.0,15.0,0.0,23.67,0.47,bending
295,73750,44.25,0.43,14.75,0.43,23.5,0.5,bending
296,74000,44.33,0.47,14.67,0.47,23.0,0.71,bending
297,74250,44.5,0.5,15.0,0.0,22.75,0.43,bending
298,74500,44.5,0.5,15.0,0.0,22.25,0.43,bending
299,74750,44.5,0.5,15.25,0.43,21.75,0.83,bending
300,75000,44.5,0.5,14.75,0.43,22.75,0.43,bending
301,75250,44.5,0.5,15.0,0.0,22.25,0.83,bending
302,75500,44.5,0.5,15.5,0.5,21.25,0.43,bending
303,75750,44.5,0.5,16.0,0.0,21.33,0.47,bending
304,76000,44.5,0.5,15.33,0.47,21.0,0.0,bending
305,76250,44.67,0.47,16.0,0.71,21.0,0.0,bending
306,76500,44.5,0.5,17.5,0.5,21.25,0.43,bending
307,76750,44.5,0.5,16.75,0.43,21.25,0.43,bending
308,77000,44.33,0.47,17.0,0.0,21.25,0.43,bending
309,77250,44.5,0.5,17.25,0.43,21.0,0.0,bending
310,77500,44.5,0.5,17.75,0.43,21.25,0.43,bending
311,77750,44.5,0.5,18.0,0.0,21.25,0.43,bending
312,78000,44.5,0.5,18.0,0.0,21.0,0.0,bending
313,78250,44.5,0.5,18.0,0.0,21.0,0.0,bending
314,78500,44.5,0.5,18.0,0.0,20.75,0.43,bending
315,78750,44.5,0.5,18.0,0.0,21.0,0.0,bending
316,79000,44.5,0.5,17.5,0.5,21.25,0.43,bending
317,79250,44.67,0.47,17.75,0.43,21.0,0.0,bending
318,79500,44.5,0.5,17.0,0.0,21.25,0.43,bending
319,79750,44.5,0.5,16.75,0.43,21.5,0.5,bending
320,80000,44.33,0.47,15.67,0.47,21.0,0.0,bending
321,80250,44.5,0.5,16.5,0.87,21.25,0.43,bending
322,80500,44.5,0.5,17.0,0.0,21.25,0.43,bending
323,80750,44.5,0.5,17.0,0.0,21.5,0.5,bending
324,81000,44.5,0.5,17.0,0.0,21.25,0.43,bending
325,81250,44.5,0.5,17.75,0.43,21.5,0.5,bending
326,81500,44.5,0.5,18.0,0.0,21.5,0.87,bending
327,81750,44.5,0.5,18.33,0.47,21.0,0.0,bending
328,82000,44.67,0.47,18.0,0.0,21.0,0.0,bending
329,82250,44.33,0.47,18.0,0.0,21.25,0.43,bending
330,82500,44.6,0.49,18.0,0.0,21.25,0.43,bending
331,82750,44.33,0.47,19.0,0.0,21.0,0.0,bending
332,83000,44.5,0.5,19.0,0.0,21.0,0.0,bending
333,83250,44.5,0.5,18.5,0.5,21.0,0.0,bending
334,83500,44.5,0.5,18.75,0.43,21.0,0.0,bending
335,83750,44.75,0.43,19.25,0.43,21.0,0.0,bending
336,84000,44.67,0.47,19.0,0.0,21.0,0.0,bending
337,84250,44.5,0.5,19.0,0.0,21.0,0.0,bending
338,84500,44.5,0.5,18.75,0.43,21.0,0.0,bending
339,84750,44.5,0.5,18.0,0.0,21.0,0.0,bending
340,85000,44.5,0.5,18.0,0.0,21.0,0.0,bending
341,85250,44.5,0.5,18.25,0.43,21.0,0.0,bending
342,85500,44.67,0.47,18.0,0.0,20.67,0.47,bending
343,85750,44.67,0.47,17.5,0.5,21.0,0.0,bending
344,86000,44.33,0.47,18.0,0.0,21.0,0.0,bending
345,86250,44.33,0.47,18.0,0.0,20.25,0.83,bending
346,86500,44.5,0.5,18.0,0.0,20.0,0.71,bending
347,86750,44.5,0.5,17.75,0.43,20.25,0.83,bending
348,87000,44.5,0.5,18.0,0.0,21.0,0.0,bending
349,87250,44.5,0.5,17.75,0.43,21.25,0.43,bending
350,87500,44.5,0.5,16.5,0.5,21.0,0.0,bending
351,87750,44.5,0.5,17.75,0.43,21.0,0.0,bending
352,88000,44.5,0.5,18.0,0.0,20.33,0.47,bending
353,88250,44.5,0.5,18.0,0.0,20.5,0.5,bending
354,88500,44.5,0.5,18.5,0.5,20.75,0.43,bending
355,88750,44.75,0.43,18.5,0.5,20.5,0.87,bending
356,89000,44.5,0.5,18.5,0.5,20.5,0.5,bending
357,89250,45.0,0.0,18.0,0.0,20.0,1.0,bending
358,89500,45.0,0.0,18.25,0.43,20.33,0.94,bending
359,89750,45.0,0.0,18.0,0.0,19.75,0.83,bending
360,90000,44.75,0.43,18.0,0.0,19.75,0.43,bending
361,90250,44.75,0.43,18.0,0.0,19.75,0.83,bending
362,90500,44.75,0.43,18.0,0.0,19.25,0.83,bending
363,90750,44.75,0.43,18.25,0.43,19.5,0.5,bending
364,91000,44.75,0.43,19.25,0.43,19.75,0.83,bending
365,91250,44.75,0.43,18.0,0.0,19.5,0.5,bending
366,91500,44.5,0.5,18.25,0.43,19.5,0.87,bending
367,91750,44.75,0.43,19.25,0.43,19.5,0.5,bending
368,92000,44.75,0.43,19.0,0.82,19.33,0.94,bending
369,92250,44.5,0.5,19.5,0.5,18.75,0.43,bending
370,92500,44.5,0.5,18.0,0.0,18.5,0.5,bending
371,92750,44.33,0.47,18.0,0.0,18.67,0.94,bending
372,93000,42.0,0.71,12.25,3.56,16.75,0.83,bending
373,93250,39.25,0.43,5.67,3.3,16.25,1.09,bending
374,93500,38.33,0.47,7.67,0.47,19.25,1.3,bending
375,93750,38.5,0.5,12.5,3.5,23.5,1.5,bending
376,94000,37.33,1.25,14.33,1.25,22.5,2.96,bending
377,94250,36.25,0.43,15.0,0.71,21.5,2.69,bending
378,94500,36.5,0.5,18.0,0.71,22.75,1.3,bending
379,94750,37.5,0.87,16.5,0.87,24.0,0.0,bending
380,95000,39.25,0.43,16.25,1.09,24.0,0.0,bending
381,95250,41.75,0.43,16.5,1.12,24.75,0.83,bending
382,95500,42.0,0.0,13.0,1.73,21.75,1.3,bending
383,95750,42.0,0.0,20.0,2.92,23.25,1.48,bending
384,96000,42.5,0.5,22.0,1.0,23.25,0.83,bending
385,96250,44.25,0.43,21.25,0.43,21.5,1.12,bending
386,96500,45.0,0.0,21.75,0.83,23.25,1.3,bending
387,96750,45.0,0.0,19.67,1.25,24.0,0.0,bending
388,97000,45.0,0.0,20.25,1.3,22.67,2.62,bending
389,97250,45.0,0.0,21.33,0.47,20.5,1.8,bending
390,97500,45.0,0.0,22.0,1.0,24.75,1.64,bending
391,97750,44.75,0.43,17.5,1.8,26.0,1.0,bending
392,98000,44.25,0.83,8.67,2.49,25.5,1.12,bending
393,98250,43.0,1.0,9.33,2.05,24.0,0.71,bending
394,98500,43.0,0.82,12.5,0.5,22.5,0.5,bending
395,98750,42.75,0.43,11.0,1.0,21.75,0.83,bending
396,99000,43.25,0.43,9.5,0.5,22.0,1.0,bending
397,99250,43.5,0.5,13.25,1.79,23.75,0.43,bending
398,99500,43.75,0.83,15.0,0.0,23.67,0.47,bending
399,99750,44.5,0.5,13.5,1.66,23.5,0.87,bending
400,100000,44.67,0.47,13.75,1.79,22.0,0.82,bending
401,100250,44.33,0.47,14.0,1.41,23.0,0.71,bending
402,100500,44.5,0.5,15.0,0.0,23.5,0.5,bending
403,100750,44.75,0.43,15.25,0.83,22.5,0.87,bending
404,101000,44.5,0.5,13.75,1.3,23.75,0.43,bending
405,101250,45.0,0.0,14.25,1.48,23.25,0.83,bending
406,101500,44.75,0.43,15.75,0.83,21.75,0.83,bending
407,101750,45.0,0.0,16.75,0.43,21.5,0.5,bending
408,102000,45.0,0.0,15.5,1.12,21.25,0.43,bending
409,102250,46.25,0.43,11.75,0.83,18.5,0.87,bending
410,102500,46.75,0.43,12.0,0.0,18.5,0.87,bending
411,102750,46.5,0.5,12.5,1.12,20.5,0.87,bending
412,103000,46.5,0.5,15.5,0.87,21.25,0.43,bending
413,103250,46.5,0.5,17.0,0.0,21.0,0.0,bending
414,103500,47.25,0.43,16.25,0.83,21.0,0.0,bending
415,103750,47.67,0.47,14.75,1.79,21.75,0.83,bending
416,104000,48.0,0.0,11.0,0.71,21.33,0.47,bending
417,104250,48.0,0.0,14.75,1.48,21.0,0.0,bending
418,104500,48.0,0.0,18.0,0.0,21.0,0.0,bending
419,104750,48.0,0.0,18.0,0.0,21.0,0.0,bending
420,105000,48.0,0.0,17.5,0.87,19.5,0.5,bending
421,105250,47.75,0.43,12.25,1.48,17.25,0.83,bending
422,105500,46.75,0.83,14.0,1.22,13.75,1.3,bending
423,105750,45.5,0.5,14.25,0.43,15.25,1.09,bending
424,106000,45.5,0.5,17.0,0.71,16.5,1.12,bending
425,106250,46.0,1.0,16.5,1.66,17.75,0.43,bending
426,106500,45.5,0.87,14.67,0.47,16.67,1.25,bending
427,106750,43.0,1.22,15.25,0.43,17.5,0.5,bending
428,107000,42.5,0.5,15.0,0.0,18.67,0.47,bending
429,107250,42.75,0.43,13.25,0.83,20.0,0.71,bending
430,107500,43.5,0.5,12.0,0.0,21.0,0.0,bending
431,107750,43.5,0.5,11.75,0.43,21.5,0.5,bending
432,108000,44.0,0.0,12.0,0.0,23.0,0.71,bending
433,108250,44.5,0.5,12.25,0.43,23.25,0.83,bending
